INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID80349722,DSSTox_Substance_Id,DTXSID80349722,"3-methylsulfanyl-4-oxo-6,7-dihydro-5H-2-benzothiophene-1-carboxylic acid",CSC1=C2C(CCCC2=O)=C(S1)C(O)=O
DTXSID3059341,DSSTox_Substance_Id,DTXSID3059341,"Benzenethiol, 4-chloro-",SC1=CC=C(Cl)C=C1
DTXSID30360265,DSSTox_Substance_Id,DTXSID30360265,"3-(2,3-Dimethyl-1H-indol-1-yl)propanoic acid",CC1=C(C)C2=CC=CC=C2N1CCC(O)=O
DTXSID80417819,DSSTox_Substance_Id,DTXSID80417819,NSC13152,COC1=CC=C(C=C1)C(=O)\C=C\C1=CC=CC=C1Cl
DTXSID0027933,DSSTox_Substance_Id,DTXSID0027933,Diisooctyl phthalate,"C*.C*.CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC |c:14,16,t:12,lp:11:2,13:2,21:2,22:2,m:1:23.24.25.26.27.28,3:10.9.8.7.6.5|"
DTXSID3023550,DSSTox_Substance_Id,DTXSID3023550,Raloxifene,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1
DTXSID6020224,DSSTox_Substance_Id,DTXSID6020224,gamma-Butyrolactone,O=C1CCCO1
DTXSID30389512,DSSTox_Substance_Id,DTXSID30389512,2-chloro-4-phenylquinazoline,ClC1=NC2=CC=CC=C2C(=N1)C1=CC=CC=C1
DTXSID90220573,DSSTox_Substance_Id,DTXSID90220573,5-Fluoroorotic acid,OC(=O)C1=C(F)C(=O)NC(=O)N1
DTXSID50197914,DSSTox_Substance_Id,DTXSID50197914,"3H-Pyrano(3,2-f)quinolin-3-one",O=C1OC2=C(C=C1)C1=C(C=C2)N=CC=C1
DTXSID1043889,DSSTox_Substance_Id,DTXSID1043889,(+)-AJ 76,CCCN[C@@H]1CCC2=C(C=CC=C2OC)[C@@H]1C
DTXSID40304019,DSSTox_Substance_Id,DTXSID40304019,MLS000756324,CC1=CC2=C(C=C1C)N=C(CO)N2
DTXSID70386222,DSSTox_Substance_Id,DTXSID70386222,ST4029501,[O-][N+](=O)C1=CC=C(NCCNC(=O)C2=CC=CC=C2Cl)C=C1
DTXSID50377774,DSSTox_Substance_Id,DTXSID50377774,3-(4-Chlorophenyl)-1-phenyl-1H-pyrazol-5-amine,NC1=CC(=NN1C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DTXSID60350437,DSSTox_Substance_Id,DTXSID60350437,(2-Fluoro-benzoylamino)-acetic acid,OC(=O)CNC(=O)C1=CC=CC=C1F
DTXSID40191481,DSSTox_Substance_Id,DTXSID40191481,"Acenaphthene, 3,6-dinitro- (8CI)",[O-][N+](=O)C1=C2CCC3=C2C(C=C1)=C(C=C3)[N+]([O-])=O
DTXSID3023184,DSSTox_Substance_Id,DTXSID3023184,Kanamycin A,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
DTXSID70368341,DSSTox_Substance_Id,DTXSID70368341,"5,6-Di-p-tolyl-[1,2,4]triazine-3-thiol",CC1=CC=C(C=C1)C1=NNC(=S)N=C1C1=CC=C(C)C=C1
DTXSID60199964,DSSTox_Substance_Id,DTXSID60199964,Tricetin,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C(O)=C1
DTXSID20355968,DSSTox_Substance_Id,DTXSID20355968,N-Biphenyl-2-yl-4-methyl-benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C1=CC=CC=C1
DTXSID2022911,DSSTox_Substance_Id,DTXSID2022911,Dezocine,C[C@@]12CCCCC[C@@H](CC3=C1C=C(O)C=C3)[C@@H]2N
DTXSID70165211,DSSTox_Substance_Id,DTXSID70165211,Pumosetrag,[H]C12CCN(CC1)C[C@@H]2NC(=O)C1=CNC2=C(SC=C2)C1=O
DTXSID10347130,DSSTox_Substance_Id,DTXSID10347130,1-Trityl-1H-imidazole,C1=CN(C=N1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID70346588,DSSTox_Substance_Id,DTXSID70346588,"1H-1,5-Benzodiazepine, 2,3-dihydro-2-methyl-4-phenyl-",CC1CC(=NC2=CC=CC=C2N1)C1=CC=CC=C1
DTXSID30388085,DSSTox_Substance_Id,DTXSID30388085,"3-(4-acetyl-3,5-dimethyl-1H-pyrazol-1-yl)butanoic acid",CC(CC(O)=O)N1N=C(C)C(C(C)=O)=C1C
DTXSID3049257,DSSTox_Substance_Id,DTXSID3049257,1-Butyl-3-methylpyridinium iodide,[I-].CCCC[N+]1=CC=CC(C)=C1
DTXSID90190343,DSSTox_Substance_Id,DTXSID90190343,"Benzamide, 4-amino-N-(benzothiazol-2-yl)-",NC1=CC=C(C=C1)C(=O)NC1=NC2=CC=CC=C2S1
DTXSID0044440,DSSTox_Substance_Id,DTXSID0044440,"2,6-Di(butan-2-yl)phenol",CCC(C)C1=CC=CC(C(C)CC)=C1O
DTXSID4027153,DSSTox_Substance_Id,DTXSID4027153,1-Bromo-4-fluorobenzene,FC1=CC=C(Br)C=C1
DTXSID80273972,DSSTox_Substance_Id,DTXSID80273972,Heptyl nonyl adipate,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC
DTXSID0040757,DSSTox_Substance_Id,DTXSID0040757,Ciglitizone,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1
DTXSID30431303,DSSTox_Substance_Id,DTXSID30431303,UK 383367,NC(=O)C1=NOC(=N1)[C@H](CCCC1CCCCC1)CC(=O)NO
DTXSID90183513,DSSTox_Substance_Id,DTXSID90183513,"Acetamide, N-(7-nitrofluoren-2-yl)-2,2,2-trifluoro-",[O-][N+](=O)C1=CC2=C(C=C1)C1=C(C2)C=C(NC(=O)C(F)(F)F)C=C1
DTXSID3040724,DSSTox_Substance_Id,DTXSID3040724,Atropine sulfate monohydrate,O.OS(O)(=O)=O.[H][C@@]12CC[C@]([H])(CC([H])(C1)OC(=O)C(CO)C1=CC=CC=C1)N2C.[H][C@@]12CC[C@]([H])(CC([H])(C1)OC(=O)C(CO)C1=CC=CC=C1)N2C
DTXSID7022916,DSSTox_Substance_Id,DTXSID7022916,Dibenzepin,CN(C)CCN1C2=C(C=CC=C2)N(C)C2=C(C=CC=C2)C1=O
DTXSID7021314,DSSTox_Substance_Id,DTXSID7021314,"2,2',5,5'-Tetrachlorobenzidine",NC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1Cl
DTXSID70417247,DSSTox_Substance_Id,DTXSID70417247,8-(2-Ethyl-piperidin-1-ylmethyl)-7-hydroxy-3-phenyl-chromen-4-one,CCC1CCCCN1CC1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=CC=C1
DTXSID0020232,DSSTox_Substance_Id,DTXSID0020232,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
DTXSID9044829,DSSTox_Substance_Id,DTXSID9044829,"1-(4-tert-Butylphenyl)-3-(4-methoxyphenyl)propane-1,3-dione",COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C
DTXSID70358707,DSSTox_Substance_Id,DTXSID70358707,"2-Amino-1-(4-aminophenyl)-1H-pyrrolo(2,3-b)quinoxaline-3-carbonitrile",NC1=C(C#N)C2=NC3=CC=CC=C3N=C2N1C1=CC=C(N)C=C1
DTXSID70204356,DSSTox_Substance_Id,DTXSID70204356,Bromchlorenone,ClC1=C(Br)C=C2OC(=O)NC2=C1
DTXSID4034528,DSSTox_Substance_Id,DTXSID4034528,Diclosulam,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl
DTXSID60459358,DSSTox_Substance_Id,DTXSID60459358,3-Fluoro-5-hydroxybenzoic acid,OC(=O)C1=CC(O)=CC(F)=C1
DTXSID30151872,DSSTox_Substance_Id,DTXSID30151872,LY 255283,CCC1=CC(C(C)=O)=C(O)C=C1OCCCCCC(C)(C)C1=NNN=N1
DTXSID80407078,DSSTox_Substance_Id,DTXSID80407078,[(4-methoxyphenyl)amino](oxo)acetic acid,COC1=CC=C(NC(=O)C(O)=O)C=C1
DTXSID6024175,DSSTox_Substance_Id,DTXSID6024175,Metalaxyl,COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C
DTXSID00397023,DSSTox_Substance_Id,DTXSID00397023,4-(4-methoxyanilino)-3-nitrobenzoic acid,COC1=CC=C(NC2=C(C=C(C=C2)C(O)=O)[N+]([O-])=O)C=C1
DTXSID30227682,DSSTox_Substance_Id,DTXSID30227682,N-(4-(7-Diethylamino-4-methylcoumarin-3-yl)phenyl)maleimide,CCN(CC)C1=CC2=C(C=C1)C(C)=C(C(=O)O2)C1=CC=C(C=C1)N1C(=O)C=CC1=O
DTXSID4060494,DSSTox_Substance_Id,DTXSID4060494,Bromotriphenylmethane,BrC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID40673111,DSSTox_Substance_Id,DTXSID40673111,"(3S,6R)-1-[6-(3-Amino-1H-indazol-6-yl)-2-(methylamino)pyrimidin-4-yl]-N-cyclohexyl-6-methylpiperidine-3-carboxamide",CNC1=NC(=CC(=N1)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1)C1=CC2=C(C=C1)C(N)=NN2
DTXSID8022082,DSSTox_Substance_Id,DTXSID8022082,2-Hydroxyacetanilide,CC(=O)NC1=C(O)C=CC=C1
DTXSID30355358,DSSTox_Substance_Id,DTXSID30355358,4-tert-butyl-N-quinolin-3-ylbenzamide,CC(C)(C)C1=CC=C(C=C1)C(=O)NC1=CC2=CC=CC=C2N=C1
DTXSID10417367,DSSTox_Substance_Id,DTXSID10417367,"5-[(E)-2-(2-chlorophenyl)ethenyl]-1,3,4-thiadiazol-2-amine",NC1=NN=C(S1)\C=C\C1=CC=CC=C1Cl
DTXSID20186552,DSSTox_Substance_Id,DTXSID20186552,"Benzoic acid, p-nitro-, cyclopentylidenehydrazide",[O-][N+](=O)C1=CC=C(C=C1)C(=O)NN=C1CCCC1
DTXSID8048943,DSSTox_Substance_Id,DTXSID8048943,Canertinib,FC1=CC=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1Cl
DTXSID70390268,DSSTox_Substance_Id,DTXSID70390268,"2H-1-Benzopyran-2-one, 4-[(2-phenylethyl)amino]-",O=C1OC2=CC=CC=C2C(NCCC2=CC=CC=C2)=C1
DTXSID60352219,DSSTox_Substance_Id,DTXSID60352219,"2-Chloro-N-{4-[(1,3-thiazol-2-yl)sulfamoyl]phenyl}acetamide",ClCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DTXSID40218506,DSSTox_Substance_Id,DTXSID40218506,(R)-Pindolol,CC(C)NC[C@@H](O)COC1=CC=CC2=C1C=CN2
DTXSID5067637,DSSTox_Substance_Id,DTXSID5067637,"7H-1,2,3-Triazolo[4,5-d]pyrimidin-7-one, 1,4,5,6-tetrahydro-5-thioxo-",OC1=C2N=NNC2=NC(S)=N1
DTXSID00392250,DSSTox_Substance_Id,DTXSID00392250,NSC58612,NC(CC1=CNC2=C1C=C(C=C2)[N+]([O-])=O)C(O)=O
DTXSID60346794,DSSTox_Substance_Id,DTXSID60346794,1-(4-Fluoro-benzenesulfonyl)-pyrrolidine-2-carboxylic acid,OC(=O)C1CCCN1S(=O)(=O)C1=CC=C(F)C=C1
DTXSID50384786,DSSTox_Substance_Id,DTXSID50384786,"Benzamide, N-(1,3-dimethyl-1H-pyrazol-5-yl)-",CN1N=C(C)C=C1NC(=O)C1=CC=CC=C1
DTXSID50659108,DSSTox_Substance_Id,DTXSID50659108,4-(4-Chlorophenyl)-1-[(1-hexyl-1H-indol-3-yl)methyl]piperidin-4-ol,CCCCCCN1C=C(CN2CCC(O)(CC2)C2=CC=C(Cl)C=C2)C2=CC=CC=C12
DTXSID00209238,DSSTox_Substance_Id,DTXSID00209238,4-Nitro-1-naphthol,OC1=CC=C(C2=CC=CC=C12)[N+]([O-])=O
DTXSID5022227,DSSTox_Substance_Id,DTXSID5022227,Dimethylaminopropyl chloride hydrochloride,Cl.CN(C)CCCCl
DTXSID3040932,DSSTox_Substance_Id,DTXSID3040932,1-Aminopyrene,NC1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34
DTXSID1049431,DSSTox_Substance_Id,DTXSID1049431,Anthrone,O=C1C2=C(CC3=C1C=CC=C3)C=CC=C2
DTXSID8073213,DSSTox_Substance_Id,DTXSID8073213,"Hydroxylamine, O-(phenylmethyl)-",NOCC1=CC=CC=C1
DTXSID8044886,DSSTox_Substance_Id,DTXSID8044886,"5,5'-Bi-2-benzofuran-1,1',3,3'-tetrone",O=C1OC(=O)C2=C1C=CC(=C2)C1=CC2=C(C=C1)C(=O)OC2=O
DTXSID00659072,DSSTox_Substance_Id,DTXSID00659072,N-Cyclopentyl-5-(4-methoxyphenyl)-2-methylpyrimidin-4-amine,COC1=CC=C(C=C1)C1=CN=C(C)N=C1NC1CCCC1
DTXSID50296092,DSSTox_Substance_Id,DTXSID50296092,6-amino-2-fluoro-9h-fluoren-9-one,NC1=CC2=C(C=C1)C(=O)C1=C2C=CC(F)=C1
DTXSID90203740,DSSTox_Substance_Id,DTXSID90203740,Rolapitant,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DTXSID00350719,DSSTox_Substance_Id,DTXSID00350719,[2-(4-Methoxy-phenyl)-5-oxo-cyclopent-1-enyl]-acetic acid,COC1=CC=C(C=C1)C1=C(CC(O)=O)C(=O)CC1
DTXSID80356390,DSSTox_Substance_Id,DTXSID80356390,2-methyl-6-phenylnicotinic acid,CC1=C(C=CC(=N1)C1=CC=CC=C1)C(O)=O
DTXSID90465629,DSSTox_Substance_Id,DTXSID90465629,"N-(4,6-diphenylpyrimidin-2-yl)cyclohexanecarboxamide",O=C(NC1=NC(=CC(=N1)C1=CC=CC=C1)C1=CC=CC=C1)C1CCCCC1
DTXSID50658994,DSSTox_Substance_Id,DTXSID50658994,"N-(2,4-Difluorophenyl)-3-(4-phenylpiperazin-1-yl)propanamide",FC1=CC(F)=C(NC(=O)CCN2CCN(CC2)C2=CC=CC=C2)C=C1
DTXSID30359710,DSSTox_Substance_Id,DTXSID30359710,"N-(2-carbamoylphenyl)-3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carboxamide",CC1=C(C(=O)NC2=CC=CC=C2C(N)=O)C(=NO1)C1=CC=CC=C1Cl
DTXSID90589314,DSSTox_Substance_Id,DTXSID90589314,"1-(9,10-Dihydro-9,10-ethanoanthracen-11-yl)methanamine--hydrogen chloride (1/1)",Cl.[H]C12CC(CN)C([H])(C3=CC=CC=C13)C1=CC=CC=C21
DTXSID80716071,DSSTox_Substance_Id,DTXSID80716071,3-Benzyl-4-hydroxy-1-methylquinolin-2(1H)-one,CN1C(=O)C(CC2=CC=CC=C2)=C(O)C2=CC=CC=C12
DTXSID4040395,DSSTox_Substance_Id,DTXSID4040395,(2E)-4-Hydroxy-2-nonenal,CCCCCC(O)\C=C\C=O
DTXSID20283111,DSSTox_Substance_Id,DTXSID20283111,methyl 9H-fluorene-9-carboxylate,COC(=O)C1C2=CC=CC=C2C2=CC=CC=C12
DTXSID60293279,DSSTox_Substance_Id,DTXSID60293279,"N,4-diphenylpiperazine-1-carboxamide",O=C(NC1=CC=CC=C1)N1CCN(CC1)C1=CC=CC=C1
DTXSID50222058,DSSTox_Substance_Id,DTXSID50222058,"Kallidin, des-arg(10)-",NCCCC[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
DTXSID50649524,DSSTox_Substance_Id,DTXSID50649524,"(3,5-Dichlorophenyl)methyl 4-[3-oxo-3-(2-oxo-2,3-dihydro-1,3-benzoxazol-6-yl)propyl]piperazine-1-carboxylate",ClC1=CC(COC(=O)N2CCN(CCC(=O)C3=CC4=C(NC(=O)O4)C=C3)CC2)=CC(Cl)=C1
DTXSID40176238,DSSTox_Substance_Id,DTXSID40176238,"1,4-Dihydro-2,6-dimethyl-4-(4-nitrophenyl)-3,5-pyridinedicarboxylic acid dimethyl ester",COC(=O)C1=C(C)NC(C)=C(C1C1=CC=C(C=C1)[N+]([O-])=O)C(=O)OC
DTXSID20845758,DSSTox_Substance_Id,DTXSID20845758,2-(4-Chloro-3-nitrophenyl)-1H-indole-3-carbaldehyde,[O-][N+](=O)C1=C(Cl)C=CC(=C1)C1=C(C=O)C2=CC=CC=C2N1
DTXSID2045571,DSSTox_Substance_Id,DTXSID2045571,Isoetharine mesylate,CS(O)(=O)=O.CCC(NC(C)C)C(O)C1=CC=C(O)C(O)=C1
DTXSID8046957,DSSTox_Substance_Id,DTXSID8046957,Xylometazoline,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C
DTXSID90360125,DSSTox_Substance_Id,DTXSID90360125,"Benzo[1,3]dioxol-5-ylmethyl-pyridin-2-ylmethyl-amine",C(NCC1=CC=CC=N1)C1=CC2=C(OCO2)C=C1
DTXSID40345462,DSSTox_Substance_Id,DTXSID40345462,2-Amino-7-hydroxy-4-phenyl-4H-chromene-3-carbonitrile,NC1=C(C#N)C(C2=CC=CC=C2)C2=C(O1)C=C(O)C=C2
DTXSID30168849,DSSTox_Substance_Id,DTXSID30168849,Zicronapine,CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1
DTXSID6035491,DSSTox_Substance_Id,DTXSID6035491,Dioctyldimethylammonium chloride,[Cl-].CCCCCCCC[N+](C)(C)CCCCCCCC
DTXSID30161911,DSSTox_Substance_Id,DTXSID30161911,"10-(2-(Diethylamino)ethyl)-1,4-dihydroxy-9(10H)-acridinone",CCN(CC)CCN1C2=CC=CC=C2C(=O)C2=C(O)C=CC(O)=C12
DTXSID5041227,DSSTox_Substance_Id,DTXSID5041227,"1',2'-Dihydrorotenone",COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)C)C1=O
DTXSID1041390,DSSTox_Substance_Id,DTXSID1041390,"2-Amino-3-chloro-1,4-naphthoquinone",NC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O
DTXSID40384816,DSSTox_Substance_Id,DTXSID40384816,methyl 3-amino-4-(propylsulfonyl)thiophene-2-carboxylate,CCCS(=O)(=O)C1=CSC(C(=O)OC)=C1N
DTXSID0063606,DSSTox_Substance_Id,DTXSID0063606,"1,3-Isobenzofurandione, 4-methyl-",CC1=CC=CC2=C1C(=O)OC2=O
