SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,EMBL_Chemcore_ID,Descriptive name,Pesticide type,CAS-Number,Monoisotopic mass,InChI,IUPAC-Name,Supplier,Supplier Object Id,CHEMBL_ID,ChEBI
COc1nc(NC(C)C)nc(NC(C)C)n1,COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,"InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",ISEUFVQQFVOBCY-UHFFFAOYSA-N,555773,Prometon,Herbicide,1610-18-0,"225,159",ISEUFVQQFVOBCY-UHFFFAOYSA-N,"6-Methoxy-N~2~,N~4~-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45635-50MG,CHEMBL1486524,CHEBI:34934
CSc1nc(NC(C)C)nc(NC(C)C)n1,CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,"InChI=1S/C10H19N5S/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",AAEVYOVXGOFMJO-UHFFFAOYSA-N,555774,Prometryn,Herbicide,7287-19-6,"2,411,361",AAEVYOVXGOFMJO-UHFFFAOYSA-N,"6-(Methylsulfanyl)-N~2~,N~4~-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45636-50MG,CHEMBL1880257,CHEBI:26276
CC(C)N(C(=O)CCl)c1ccccc1,CC(C)N(C(=O)CCl)c1ccccc1,"InChI=1S/C11H14ClNO/c1-9(2)13(11(14)8-12)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",MFOUDYKPLGXPGO-UHFFFAOYSA-N,555775,Propachlor,Herbicide,1918-16-7,"2,110,764",MFOUDYKPLGXPGO-UHFFFAOYSA-N,2-Chloro-N-phenyl-N-(propan-2-yl)acetamide,SIGMA-ALDRICH,45637-250MG,CHEMBL1394829,CHEBI:19503
CCCOC(=O)NCCCN(C)C,CCCOC(=O)NCCCN(C)C,"InChI=1S/C9H20N2O2/c1-4-8-13-9(12)10-6-5-7-11(2)3/h4-8H2,1-3H3,(H,10,12)",WZZLDXDUQPOXNW-UHFFFAOYSA-N,555776,Propamocarb,Fungicide,24579-73-5,"1,881,525",WZZLDXDUQPOXNW-UHFFFAOYSA-N,Propyl [3-(dimethylamino)propyl]carbamate,SIGMA-ALDRICH,45638-250MG,CHEMBL1907431,CHEBI:82033
CCC(=O)Nc1ccc(Cl)c(Cl)c1,CCC(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,555777,Propanil,Herbicide,709-98-8,"2,170,061",LFULEKSKNZEWOE-UHFFFAOYSA-N,"N-(3,4-Dichlorophenyl)propanamide",SIGMA-ALDRICH,45639-250MG,CHEMBL1222498,CHEBI:34936
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,CC(C)N=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,"InChI=1S/C9H16ClN5/c1-5(2)11-8-13-7(10)14-9(15-8)12-6(3)4/h5-6H,1-4H3,(H2,11,12,13,14,15)",WJNRPILHGGKWCK-UHFFFAOYSA-N,555778,Propazine,Herbicide,139-40-2,"2,291,094",WJNRPILHGGKWCK-UHFFFAOYSA-N,"6-Chloro-N~2~,N~4~-di(propan-2-yl)-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45640-250MG,CHEMBL1333189,CHEBI:38067
CC(C)OC(=O)Nc1ccccc1,CC(C)OC(=O)Nc1ccccc1,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",VXPLXMJHHKHSOA-UHFFFAOYSA-N,555779,Propham,Herbicide,122-42-9,"1,790,946",VXPLXMJHHKHSOA-UHFFFAOYSA-N,Propan-2-yl phenylcarbamate,SIGMA-ALDRICH,45641-50MG,CHEMBL1080996,CHEBI:82035
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,"InChI=1S/C15H17Cl2N3O2/c1-2-3-12-7-21-15(22-12,8-20-10-18-9-19-20)13-5-4-11(16)6-14(13)17/h4-6,9-10,12H,2-3,7-8H2,1H3",STJLVHWMYQXCPB-UHFFFAOYSA-N,555780,Propiconazole,Fungicide,60207-90-1,"3,410,698",STJLVHWMYQXCPB-UHFFFAOYSA-N,"1-{[2-(2,4-Dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl}-1H-1,2,4-triazole",SIGMA-ALDRICH,45642-250MG,CHEMBL560579,CHEBI:8489
CC1CNC(=S)S[Zn]SC(=S)N1,CC(CNC(=S)S)NC(=S)S,"InChI=1S/C5H10N2S4/c1-3(7-5(10)11)2-6-4(8)9/h3H,2H2,1H3,(H2,6,8,9)(H2,7,10,11)",IJIHYLHFNAWUGR-UHFFFAOYSA-N,555781,Propineb,Fungicide,12071-83-9,"2,878,862",KKMLIVYBGSAJPM-UHFFFAOYSA-L,"Zinc propane-1,2-diyldicarbamodithioate",SIGMA-ALDRICH,45643-250MG,,CHEBI:81755
CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,"InChI=1S/C12H11Cl2NO/c1-4-12(2,3)15-11(16)8-5-9(13)7-10(14)6-8/h1,5-7H,2-3H3,(H,15,16)",PHNUZKMIPFFYSO-UHFFFAOYSA-N,555783,Propyzamide,,23950-58-5,"2,550,218",PHNUZKMIPFFYSO-UHFFFAOYSA-N,"3,5-Dichloro-N-(2-methylbut-3-yn-2-yl)benzamide",SIGMA-ALDRICH,45645-250MG,CHEMBL283487,CHEBI:34935
CC1=CC(CCO1)C(=O)Nc2ccccc2,CC1=CC(C(=O)Nc2ccccc2)CCO1,"InChI=1S/C13H15NO2/c1-10-9-11(7-8-16-10)13(15)14-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,14,15)",RVUAOAREEJAWAM-UHFFFAOYSA-N,555784,"3,4-Dihydro-6-methyl-N-phenyl-2H-pyran-5-carboxamide",,24691-76-7,"2,171,103",YPCALTGLHFLNGA-UHFFFAOYSA-N,"6-Methyl-N-phenyl-3,4-dihydro-2H-pyran-5-carboxamide",SIGMA-ALDRICH,45646-250MG,,CHEBI:82057
O=C1CCc2cccc3CCN1c23,O=C1CCc2cccc3c2N1CC3,"InChI=1S/C11H11NO/c13-10-5-4-8-2-1-3-9-6-7-12(10)11(8)9/h1-3H,4-7H2",XRJLAOUDSILTFT-UHFFFAOYSA-N,555786,Pyroquilon,Fungicide,57369-32-1,"1,730,841",XRJLAOUDSILTFT-UHFFFAOYSA-N,"1,2,5,6-Tetrahydro-4H-pyrrolo[3,2,1-ij]quinolin-4-one",SIGMA-ALDRICH,45650-250MG,CHEMBL144366,CHEBI:45141
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-12-9-13-10-7-5-6-8-11(10)14-12/h5-9H,3-4H2,1-2H3",JYQUHIFYBATCCY-UHFFFAOYSA-N,555787,Quinalphos,Insecticide,13593-03-08,"2,980,541",JYQUHIFYBATCCY-UHFFFAOYSA-N,"O,O-Diethyl O-quinoxalin-2-yl phosphorothioate",SIGMA-ALDRICH,45651-100MG,CHEMBL1893890,
[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6Cl5NO2/c7-1-2(8)4(10)6(12(13)14)5(11)3(1)9,LKPLKUMXSAEKID-UHFFFAOYSA-N,555788,Pentachloronitrobenzene,Fungicide,82-68-8,"2,928,372",LKPLKUMXSAEKID-UHFFFAOYSA-N,"1,2,3,4,5-Pentachloro-6-nitrobenzene",SIGMA-ALDRICH,45653-250MG,CHEMBL468759,CHEBI:34908
C\C(C)=C\C1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,"InChI=1S/C22H26O3/c1-15(2)10-19-20(22(19,3)4)21(23)25-14-17-12-18(24-13-17)11-16-8-6-5-7-9-16/h5-10,12-13,19-20H,11,14H2,1-4H3",VEMKTZHHVJILDY-UHFFFAOYSA-N,555789,Resmethrin,Insecticide,10453-86-8,"3,381,882",VEMKTZHHVJILDY-UHFFFAOYSA-N,"(5-Benzylfuran-3-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",SIGMA-ALDRICH,45655-250MG,CHEMBL1879822,
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,"InChI=1S/C6H6Cl8O/c7-3(5(9,10)11)1-15-2-4(8)6(12,13)14/h3-4H,1-2H2",LNJXZKBHJZAIKQ-UHFFFAOYSA-N,555791,"Bis(2,3,3,3-tetrachloropropyl) ether",Insecticide,127-90-2,"3,737,927",LNJXZKBHJZAIKQ-UHFFFAOYSA-N,"1,1,1,2-Tetrachloro-3-(2,3,3,3-tetrachloropropoxy)propane",SIGMA-ALDRICH,45657-250MG,,
CCNc1nc(NC(C)CC)nc(OC)n1,CCN=c1[nH]c(OC)nc(=NC(C)CC)[nH]1,"InChI=1S/C10H19N5O/c1-5-7(3)12-9-13-8(11-6-2)14-10(15-9)16-4/h7H,5-6H2,1-4H3,(H2,11,12,13,14,15)",ZJMZZNVGNSWOOM-UHFFFAOYSA-N,555792,Secbumeton,Herbicide,26259-45-0,"225,159",ZJMZZNVGNSWOOM-UHFFFAOYSA-N,"N~2~-(Butan-2-yl)-N~4~-ethyl-6-methoxy-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45658-250MG,CHEMBL1894841,CHEBI:83786
CCNc1nc(NCC)nc(SC)n1,CCN=c1nc(SC)[nH]c(=NCC)[nH]1,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,555793,Simetryn,Herbicide,1014-70-6,"2,131,048",MGLWZSOBALDPEK-UHFFFAOYSA-N,"N~2~,N~4~-Diethyl-6-(methylsulfanyl)-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45660-100MG,CHEMBL1888800,CHEBI:34976
[H][C@@]12CC(=O)N3c4ccccc4[C@]56CC[N@H]7CC(=CCO1)[C@]([H])(C[C@@H]57)[C@]2([H])[C@]36[H],,,,555794,Strychnine,Rodenticide,57-24-9,"3,341,681",QMGVPVSNSZLJIA-FVWCLLPLSA-N,(19S)-Strychnidin-10-one,SIGMA-ALDRICH,45661-250MG,CHEMBL227934,CHEBI:28973
Nc1ccc(cc1)S(=O)(=O)Nc2cnc3ccccc3n2,Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,"InChI=1S/C14H12N4O2S/c15-10-5-7-11(8-6-10)21(19,20)18-14-9-16-12-3-1-2-4-13(12)17-14/h1-9H,15H2,(H,17,18)",NHZLNPMOSADWGC-UHFFFAOYSA-N,555795,Sulfaquinoxaline,,59-40-5,"3,000,681",NHZLNPMOSADWGC-UHFFFAOYSA-N,4-Amino-N-(quinoxalin-2-yl)benzene-1-sulfonamide,SIGMA-ALDRICH,45662-250MG,CHEMBL1437847,
CCOP(=S)(OCC)OP(=S)(OCC)OCC,CCOP(=S)(OCC)OP(=S)(OCC)OCC,"InChI=1S/C8H20O5P2S2/c1-5-9-14(16,10-6-2)13-15(17,11-7-3)12-8-4/h5-8H2,1-4H3",XIUROWKZWPIAIB-UHFFFAOYSA-N,555796,Sulfotepp,Insecticide,3689-24-5,"3,220,227",XIUROWKZWPIAIB-UHFFFAOYSA-N,"O,O,O,O-Tetraethyl dithiodiphosphate",SIGMA-ALDRICH,45664-100MG,CHEMBL3182477,
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,"InChI=1S/C12H19O2PS3/c1-4-10-18-15(16,13-5-2)14-11-6-8-12(17-3)9-7-11/h6-9H,4-5,10H2,1-3H3",JXHJNEJVUNHLKO-UHFFFAOYSA-N,555797,Sulprofos,Insecticide,35400-43-2,"3,220,285",JXHJNEJVUNHLKO-UHFFFAOYSA-N,O-Ethyl O-[4-(methylsulfanyl)phenyl] S-propyl phosphorodithioate,SIGMA-ALDRICH,45665-250MG,CHEMBL3184587,
COC(=O)Nc1ccc(Cl)c(Cl)c1,COC(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C8H7Cl2NO2/c1-13-8(12)11-5-2-3-6(9)7(10)4-5/h2-4H,1H3,(H,11,12)",WOZQBERUBLYCEG-UHFFFAOYSA-N,555798,Swep,Herbicide,1918-18-9,"2,189,854",WOZQBERUBLYCEG-UHFFFAOYSA-N,"Methyl (3,4-dichlorophenyl)carbamate",SIGMA-ALDRICH,45666-100MG,CHEMBL1573885,CHEBI:82188
OC(=O)COc1cc(Cl)c(Cl)cc1Cl,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C8H5Cl3O3/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13/h1-2H,3H2,(H,12,13)",SMYMJHWAQXWPDB-UHFFFAOYSA-N,555799,"2,4,5-Trichlorophenoxyacetic acid",Herbicide,93-76-5,"2,539,304",SMYMJHWAQXWPDB-UHFFFAOYSA-N,"(2,4,5-Trichlorophenoxy)acetic acid",SIGMA-ALDRICH,45667-250MG,CHEMBL194458,
COC(=O)COc1cc(Cl)c(Cl)cc1Cl,COC(=O)COc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C9H7Cl3O3/c1-14-9(13)4-15-8-3-6(11)5(10)2-7(8)12/h2-3H,4H2,1H3",JUCNGUOYQGHBJC-UHFFFAOYSA-N,555800,"2,4,5-T-methyl [ISO]",Herbicide,1928-37-6,"2,679,461",JUCNGUOYQGHBJC-UHFFFAOYSA-N,"Methyl (2,4,5-trichlorophenoxy)acetate",SIGMA-ALDRICH,45668-50MG,CHEMBL1398384,
CNC(=O)N(C)c1nnc(s1)C(C)(C)C,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,"InChI=1S/C9H16N4OS/c1-9(2,3)6-11-12-8(15-6)13(5)7(14)10-4/h1-5H3,(H,10,14)",HBPDKDSFLXWOAE-UHFFFAOYSA-N,555801,Tebuthiuron,Herbicide,34014-18-1,"2,281,045",HBPDKDSFLXWOAE-UHFFFAOYSA-N,"N-(5-tert-Butyl-1,3,4-thiadiazol-2-yl)-N,N'-dimethylurea",SIGMA-ALDRICH,45671-250MG,CHEMBL1457493,CHEBI:81745
[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,InChI=1S/C6HCl4NO2/c7-2-1-3(8)5(10)6(4(2)9)11(12)13/h1H,XQTLDIFVVHJORV-UHFFFAOYSA-N,555802,"2,3,5,6-Tetrachloronitrobenzene",Fungicide,117-18-0,"2,588,761",XQTLDIFVVHJORV-UHFFFAOYSA-N,"1,2,4,5-Tetrachloro-3-nitrobenzene",SIGMA-ALDRICH,45672-250MG,CHEMBL468759,CHEBI:82044
CCNc1nc(NC(C)(C)C)nc(SC)n1,CCN=c1[nH]c(SC)nc(=NC(C)(C)C)[nH]1,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",IROINLKCQGIITA-UHFFFAOYSA-N,555804,Terbutryn,Herbicide,886-50-0,"2,411,361",IROINLKCQGIITA-UHFFFAOYSA-N,"N~2~-tert-Butyl-N~4~-ethyl-6-(methylsulfanyl)-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45677-250MG,CHEMBL1234490,
CCNc1nc(Cl)nc(NC(C)(C)C)n1,CCN=c1[nH]c(Cl)nc(=NC(C)(C)C)[nH]1,"InChI=1S/C9H16ClN5/c1-5-11-7-12-6(10)13-8(14-7)15-9(2,3)4/h5H2,1-4H3,(H2,11,12,13,14,15)",FZXISNSWEXTPMF-UHFFFAOYSA-N,555805,Terbutylazine,Herbicide,5915-41-3,"2,291,094",FZXISNSWEXTPMF-UHFFFAOYSA-N,"N~2~-tert-Butyl-6-chloro-N~4~-ethyl-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,74124-50MG,CHEMBL1888237,CHEBI:30263
CCNc1nc(Cl)nc(NC(C)(C)C)n1,CCN=c1[nH]c(Cl)nc(=NC(C)(C)C)[nH]1,"InChI=1S/C9H16ClN5/c1-5-11-7-12-6(10)13-8(14-7)15-9(2,3)4/h5H2,1-4H3,(H2,11,12,13,14,15)",FZXISNSWEXTPMF-UHFFFAOYSA-N,555805,Terbutylazine,Herbicide,5915-41-3,"2,291,094",FZXISNSWEXTPMF-UHFFFAOYSA-N,"N~2~-tert-Butyl-6-chloro-N~4~-ethyl-1,3,5-triazine-2,4-diamine",SIGMA-ALDRICH,45678-250MG-R,CHEMBL1888237,CHEBI:30263
Clc1ccc(cc1)S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C12H6Cl4O2S/c13-7-1-3-8(4-2-7)19(17,18)12-6-10(15)9(14)5-11(12)16/h1-6H",MLGCXEBRWGEOQX-UHFFFAOYSA-N,555806,Tetradifon,Insecticide,116-29-0,"3,538,843",MLGCXEBRWGEOQX-UHFFFAOYSA-N,"1,2,4-Trichloro-5-(4-chlorobenzene-1-sulfonyl)benzene",SIGMA-ALDRICH,45680-250MG,CHEMBL437926,
C\C(C)=C\C1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CC(C)=CC1C(C(=O)OCn2c(O)c3c(c2O)CCC=C3)C1(C)C,"InChI=1S/C19H25NO4/c1-11(2)9-14-15(19(14,3)4)18(23)24-10-20-16(21)12-7-5-6-8-13(12)17(20)22/h5,7,9,14-15,21-22H,6,8,10H2,1-4H3",PSCVLNFDNYRVCQ-UHFFFAOYSA-N,555807,Tetramethrin,Insecticide,7696-12-0,"3,311,784",CXBMCYHAMVGWJQ-UHFFFAOYSA-N,"(1,3-Dioxo-1,3,4,5,6,7-hexahydro-2H-isoindol-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",SIGMA-ALDRICH,45681-250MG-R,CHEMBL1788386,
O=C(Nc1ccccc1)Nc2cnns2,O=C(N=c1cn[nH]s1)Nc1ccccc1,"InChI=1S/C9H8N4OS/c14-9(12-8-6-10-13-15-8)11-7-4-2-1-3-5-7/h1-6,13H,(H,11,14)",OVAUYSRLAYJFPH-UHFFFAOYSA-N,555809,Thidiazuron,Herbicide,51707-55-2,"2,200,419",HFCYZXMHUIHAQI-UHFFFAOYSA-N,"N-Phenyl-N'-1,2,3-thiadiazol-5-ylurea",SIGMA-ALDRICH,45686-250MG,CHEMBL505661,CHEBI:81977
CCN(CC)C(=O)SCc1ccc(Cl)cc1,CCN(CC)C(=O)SCc1ccc(Cl)cc1,"InChI=1S/C12H16ClNOS/c1-3-14(4-2)12(15)16-9-10-5-7-11(13)8-6-10/h5-8H,3-4,9H2,1-2H3",QHTQREMOGMZHJV-UHFFFAOYSA-N,555810,Thiobencarb,Herbicide,28249-77-6,"2,570,641",QHTQREMOGMZHJV-UHFFFAOYSA-N,S-[(4-Chlorophenyl)methyl] diethylcarbamothioate,SIGMA-ALDRICH,45687-250MG,CHEMBL388559,CHEBI:35011
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,"InChI=1S/C9H7Cl3O3/c1-4(9(13)14)15-8-3-6(11)5(10)2-7(8)12/h2-4H,1H3,(H,13,14)",ZLSWBLPERHFHIS-UHFFFAOYSA-N,555813,"2-(2,4,5-Trichlorophenoxy)propionic acid",Herbicide,93-72-1,"2,679,461",ZLSWBLPERHFHIS-UHFFFAOYSA-N,"2-(2,4,5-Trichlorophenoxy)propanoic acid",SIGMA-ALDRICH,45691-100MG,CHEMBL460296,CHEBI:34758
COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C10H9Cl3O3/c1-5(10(14)15-2)16-9-4-7(12)6(11)3-8(9)13/h3-5H,1-2H3",YTAXYXOJOYIQQO-UHFFFAOYSA-N,555814,"2,4,5-TP-METHYL ESTER PESTANAL, 250 MG",Herbicide,4841-20-7,"2,819,617",,,SIGMA-ALDRICH,45692-250MG,,
CC(C)(C)[C@@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,"InChI=1S/C14H18ClN3O2/c1-14(2,3)12(19)13(18-9-16-8-17-18)20-11-6-4-10(15)5-7-11/h4-9,12-13,19H,1-3H3",BAZVSMNPJJMILC-UHFFFAOYSA-N,555816,erythro-Triadimenol,Fungicide,70585-35-2,"2,951,088",BAZVSMNPJJMILC-STQMWFEESA-N,"(1S,2R)-1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol",SIGMA-ALDRICH,45694-250MG,,
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C(/Cl)Cl,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,"InChI=1S/C10H16Cl3NOS/c1-6(2)14(7(3)4)10(15)16-5-8(11)9(12)13/h6-7H,5H2,1-4H3",MWBPRDONLNQCFV-UHFFFAOYSA-N,555817,Tri-allate,Herbicide,2303-17-5,"3,030,018",MWBPRDONLNQCFV-UHFFFAOYSA-N,"S-(2,3,3-Trichloroprop-2-en-1-yl) dipropan-2-ylcarbamothioate",SIGMA-ALDRICH,45695-250MG,CHEMBL1884767,CHEBI:81978
CCOP(=S)(OCC)Oc1ncn(n1)-c2ccccc2,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,"InChI=1S/C12H16N3O3PS/c1-3-16-19(20,17-4-2)18-12-13-10-15(14-12)11-8-6-5-7-9-11/h5-10H,3-4H2,1-2H3",AMFGTOFWMRQMEM-UHFFFAOYSA-N,555818,Triazophos,Insecticide,24017-47-8,"313,065",AMFGTOFWMRQMEM-UHFFFAOYSA-N,"O,O-Diethyl O-(1-phenyl-1H-1,2,4-triazol-3-yl) phosphorothioate",SIGMA-ALDRICH,45696-50MG,CHEMBL1553726,
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,"InChI=1S/C10H14Cl6N4O2/c11-9(12,13)7(17-5-21)19-1-2-20(4-3-19)8(18-6-22)10(14,15)16/h5-8H,1-4H2,(H,17,21)(H,18,22)",RROQIUMZODEXOR-UHFFFAOYSA-N,555820,Triforine,Fungicide,26644-46-2,"4,319,248",RROQIUMZODEXOR-UHFFFAOYSA-N,"N,N'-[Piperazine-1,4-diylbis(2,2,2-trichloroethane-1,1-diyl)]diformamide",SIGMA-ALDRICH,45701-250MG,CHEMBL453418,CHEBI:9715
CCCSC(=O)N(CCC)CCC,CCCSC(=O)N(CCC)CCC,"InChI=1S/C10H21NOS/c1-4-7-11(8-5-2)10(12)13-9-6-3/h4-9H2,1-3H3",OKUGPJPKMAEJOE-UHFFFAOYSA-N,555821,Vernolate,Herbicide,1929-77-7,"2,031,344",OKUGPJPKMAEJOE-UHFFFAOYSA-N,S-Propyl dipropylcarbamothioate,SIGMA-ALDRICH,45704-100MG-R,CHEMBL1865907,CHEBI:82219
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,"InChI=1S/C12H9Cl2NO3/c1-3-12(2)10(16)15(11(17)18-12)9-5-7(13)4-8(14)6-9/h3-6H,1H2,2H3",FSCWZHGZWWDELK-UHFFFAOYSA-N,555822,Vinclozolin,Fungicide,50471-44-8,"2,849,959",FSCWZHGZWWDELK-UHFFFAOYSA-N,"3-(3,5-Dichlorophenyl)-5-ethenyl-5-methyl-1,3-oxazolidine-2,4-dione",SIGMA-ALDRICH,45705-250MG,CHEMBL513221,CHEBI:83732
S=C1NCCNC(=S)S[Zn]S1,S=C(S)NCCNC(=S)S,"InChI=1S/C4H8N2S4/c7-3(8)5-1-2-6-4(9)10/h1-2H2,(H2,5,7,8)(H2,6,9,10)",AWYFNIZYMPNGAI-UHFFFAOYSA-N,555824,Zineb,Fungicide,12122-67-7,"211,957",AMHNZOICSMBGDH-UHFFFAOYSA-L,"Zinc ethane-1,2-diyldicarbamodithioate",SIGMA-ALDRICH,45707-250MG,CHEMBL1411246,CHEBI:77308
CN(C)C(=S)S[Zn]SC(=S)N(C)C,CN(C)C(=S)S,"InChI=1S/C3H7NS2/c1-4(2)3(5)6/h1-2H3,(H,5,6)",MZGNSEAPZQGJRB-UHFFFAOYSA-N,555825,Ziram,Fungicide,137-30-4,"121,002",DUBNHZYBDBBJHD-UHFFFAOYSA-L,Zinc bis(dimethylcarbamodithioate),SIGMA-ALDRICH,45708-250MG,CHEMBL1519327,CHEBI:79736
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C16H21Cl3O3/c1-3-5-6-11(4-2)9-22-16(20)10-21-15-8-13(18)12(17)7-14(15)19/h7-8,11H,3-6,9-10H2,1-2H3",MNELUOHPQMJXGU-UHFFFAOYSA-N,555826,"2,4,5-T 2-Ethylhexyl",Herbicide,1928-47-8,"3,660,556",MNELUOHPQMJXGU-UHFFFAOYSA-N,"2-Ethylhexyl (2,4,5-trichlorophenoxy)acetate",SIGMA-ALDRICH,45709-250MG,CHEMBL3184920,
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C12H13Cl3O3/c1-7(2)5-18-12(16)6-17-11-4-9(14)8(13)3-10(11)15/h3-4,7H,5-6H2,1-2H3",KIIVFWSIMRWBKW-UHFFFAOYSA-N,555827,"Isobutyl (2,4,5-trichlorophenoxy)acetate",Herbicide,4938-72-1,"309,993",KIIVFWSIMRWBKW-UHFFFAOYSA-N,"2-Methylpropyl (2,4,5-trichlorophenoxy)acetate",SIGMA-ALDRICH,45711-250MG,CHEMBL1404169,
CCCCCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,CCCCCCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C16H21Cl3O3/c1-2-3-4-5-6-7-8-21-16(20)11-22-15-10-13(18)12(17)9-14(15)19/h9-10H,2-8,11H2,1H3",VXWISAHTAQYMSH-UHFFFAOYSA-N,555828,"Octyl (2,4,5-trichlorophenoxy)acetate",Herbicide,2630-15-1,"3,660,556",VXWISAHTAQYMSH-UHFFFAOYSA-N,"Octyl (2,4,5-trichlorophenoxy)acetate",SIGMA-ALDRICH,45712-250MG,CHEMBL2071544,
